grid_id,cell_size_m,centroid_lon,centroid_lat,project_crs,research_aoi_only,nearest_anchor,nearest_anchor_m,nearest_route_evidence,nearest_route_evidence_m,visual_route_evidence,route_evidence_confidence,vegetation_gis_status,terrain_source_status,overall_reconstruction_evidence,research_priority,focus_envelope_heuristic,warning,veg2024_layer_status,veg2024_crs,veg2024_use_note,terrain_best_dem_resolution,evidence_grade_revision
G039_025,250,138.658429,35.487246,EPSG:6676,True,Ryugu Cave,912.2,Saiko cave / viewpoint evidence chain,912.2,Medium,Low,covered by identified 1:25k vegetation GIS sheet(s): 533815,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P1,True,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G039_026,250,138.658433,35.4895,EPSG:6676,True,Ryugu Cave,1006.7,Saiko cave / viewpoint evidence chain,1005.0,Medium,Low,covered by identified 1:25k vegetation GIS sheet(s): 533815,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P1,True,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G039_027,250,138.658438,35.491753,EPSG:6676,True,Ryugu Cave,1148.8,Saiko cave / viewpoint evidence chain,1113.2,Low,Low,covered by identified 1:25k vegetation GIS sheet(s): 533815,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P1,True,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G039_028,250,138.658442,35.494007,EPSG:6676,True,Lake Saiko Bat Cave,1312.0,Saiko cave / viewpoint evidence chain,1221.4,Low,Low,covered by identified 1:25k vegetation GIS sheet(s): 533815,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P1,True,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G039_029,250,138.658447,35.49626,EPSG:6676,True,Lake Saiko Bat Cave,1353.6,Saiko cave / viewpoint evidence chain,1329.7,Low,Low,covered by identified 1:25k vegetation GIS sheet(s): 533815,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P1,True,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G039_030,250,138.658451,35.498514,EPSG:6676,True,Lake Saiko Bat Cave,1438.2,Saiko cave / viewpoint evidence chain,1437.9,Low,Low,covered by identified 1:25k vegetation GIS sheet(s): 533815,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P1,True,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G039_031,250,138.658455,35.500767,EPSG:6676,True,Lake Saiko Bat Cave,1558.7,Saiko cave / viewpoint evidence chain,1558.7,Low,Low,covered by identified 1:25k vegetation GIS sheet(s): 533815,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P1,True,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G039_032,250,138.65846,35.503021,EPSG:6676,True,Lake Saiko Bat Cave,1707.5,Saiko cave / viewpoint evidence chain,1707.5,Low,Low,covered by identified 1:25k vegetation GIS sheet(s): 533815,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P1,True,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G039_033,250,138.658464,35.505274,EPSG:6676,True,Lake Saiko Bat Cave,1877.9,Saiko cave / viewpoint evidence chain,1877.9,Low,Low,covered by identified 1:25k vegetation GIS sheet(s): 533815,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P2,False,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G039_034,250,138.658469,35.507528,EPSG:6676,True,Lake Saiko Bat Cave,2064.6,Saiko cave / viewpoint evidence chain,2064.6,Low,Low,covered by identified 1:25k vegetation GIS sheet(s): 533815,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P2,False,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G039_035,250,138.658473,35.509781,EPSG:6676,True,Lake Saiko Bat Cave,2263.6,Saiko cave / viewpoint evidence chain,2263.6,Low,Low,covered by identified 1:25k vegetation GIS sheet(s): 533815,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P2,False,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G039_036,250,138.658478,35.512034,EPSG:6676,True,Lake Saiko Bat Cave,2471.8,Saiko cave / viewpoint evidence chain,2471.8,Low,Low,covered by identified 1:25k vegetation GIS sheet(s): 533815,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P2,False,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G039_037,250,138.658482,35.514288,EPSG:6676,True,Lake Saiko Bat Cave,2687.2,Saiko cave / viewpoint evidence chain,2687.2,Low,Low,covered by identified 1:25k vegetation GIS sheet(s): 533815,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P2,False,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
